"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108094",6693.71151713625,-0.178436688923182,0.114143264989903,-1.56326953621807,0.117989210517709,0.291100995890983
"ENSG00000151743",105.237495730659,0.553210309975058,0.353874554788486,1.5632949656573,0.117983231893496,0.291100995890983
"ENSG00000151883",383.57542830644,-0.309340598576058,0.197883168048687,-1.56324866650582,0.117994117298442,0.291100995890983
"ENSG00000134222",878.166838832952,0.222459336387203,0.142330560236326,1.56297660894352,0.118058096737226,0.291120839194921
"ENSG00000135124",267.216522238158,-0.348343409671402,0.222858782710098,-1.56306790082641,0.118036624705444,0.291120839194921
"ENSG00000157657",523.385601092203,-0.274672495376827,0.175746534480413,-1.56288996644448,0.118078478058612,0.291120839194921
"ENSG00000173276",1511.74032237476,0.198157721654062,0.126775849358547,1.56305576067279,0.118039479917009,0.291120839194921
"ENSG00000290706",13.6726400088158,1.50896789341638,0.965493302036667,1.56289835489618,0.118076504683108,0.291120839194921
"ENSG00000096717",591.641864713964,0.272946899262423,0.174660506276829,1.56272820387807,0.118116537612911,0.291177035270913
"ENSG00000225439",36.316156048021,0.990276045782143,0.633750180417831,1.56256530787771,0.118154873565649,0.291233898102562
"ENSG00000179271",1527.94750777596,-0.208616886210448,0.133576286091706,-1.56178085432936,0.118339623586973,0.291651588147609
"ENSG00000122863",186.142031447543,0.402400231525181,0.257697145697053,1.56152382067219,0.118400207941147,0.291687828217709
"ENSG00000136738",747.255643129222,0.270351367784946,0.173126384886586,1.56158385656843,0.11838605494836,0.291687828217709
"ENSG00000187134",19.6898263804396,1.22737141595282,0.785987613929081,1.56156584938699,0.118390299861187,0.291687828217709
"ENSG00000125124",590.536647628634,0.254799838069187,0.163195719086444,1.56131447255808,0.118449570501952,0.291771749733143
"ENSG00000160219",44.3712812853329,1.0623763157116,0.680475571543396,1.5612262366774,0.118470380629684,0.291785326672257
"ENSG00000026559",292.678002128723,-0.423531482911067,0.271307355102929,-1.5610763031116,0.118505748518266,0.291834750353633
"ENSG00000187840",2211.15550001718,-0.269934245999611,0.172925599155588,-1.56098488204017,0.118527317934259,0.291850185251759
"ENSG00000100462",1938.53244248354,0.286804840626021,0.183777509740133,1.56060902681494,0.118616027623488,0.292030914529856
"ENSG00000119915",16.3899834648323,-2.69402049775,1.72672305052701,-1.56019258382389,0.118714377658135,0.292235328481363
"ENSG00000167377",46.7520284033629,0.788879046713855,0.5056987272766,1.55997831151821,0.118765006580977,0.292322231322619
"ENSG00000123453",14.17647418845,-2.99240688510747,1.91873718059074,-1.55957101127637,0.118861291410079,0.292446002459291
"ENSG00000169696",241.817668828693,-0.393969798903413,0.252614030707238,-1.55957211798737,0.11886102970329,0.292446002459291
"ENSG00000171148",1866.30962496949,0.230670031817961,0.147901909880905,1.55961496375336,0.118850898202389,0.292446002459291
"ENSG00000124575",2505.32826164573,2.41767495556902,1.55035175363394,1.55943639880571,0.118893126935189,0.292486600030293
"ENSG00000165171",97.2578188451517,-0.547723402302872,0.351336778165543,-1.55896973030474,0.119003544665287,0.292720480706864
"ENSG00000108578",531.311021973919,-0.267190763330716,0.171501811140665,-1.55794718174473,0.11924576934119,0.29327847306828
"ENSG00000180535",164.082540271749,0.517237950745901,0.332049086830171,1.55771532360951,0.119300746359178,0.293375855506525
"ENSG00000101782",1318.10131224738,0.20533088722314,0.131845227922656,1.55736305711112,0.119384312003022,0.293543506875549
"ENSG00000171790",19.0166148912794,-1.23367773324034,0.792284161498413,-1.55711522859063,0.119443130056183,0.293650273209794
"ENSG00000203685",58.1945543906909,0.814675364166047,0.523421118320136,1.55644343655957,0.11960268311818,0.293961466802908
"ENSG00000250874",56.5689875930297,0.772217171480329,0.496159927998017,1.55638762403927,0.119615946304062,0.293961466802908
"ENSG00000255284",135.811797870652,-0.493357944356601,0.316975664500408,-1.55645369537814,0.119600245356529,0.293961466802908
"ENSG00000223462",11.0055841599402,-2.20772107873773,1.41859213662655,-1.55627612880172,0.119642445279532,0.293988708943122
"ENSG00000305326",27.450640754597,-1.34271122406294,0.862842603059558,-1.55614850182619,0.11967278391562,0.294025377769242
"ENSG00000263884",63.9218016083222,-0.684545411887743,0.439989675786538,-1.55582153300309,0.119750536266784,0.294178513423025
"ENSG00000180066",27.560946035769,1.42301778572507,0.914806149262055,1.55554024956322,0.119817456407443,0.294305002712063
"ENSG00000178980",885.963515752822,-0.235187836334953,0.151217489192808,-1.55529520818243,0.119875778069881,0.294410341891172
"ENSG00000053501",187.523628527819,-0.401496999847775,0.258166834377068,-1.55518426995686,0.119902189499195,0.294437293719345
"ENSG00000099804",573.667125144322,0.32611597217836,0.209709881582352,1.55508157134835,0.119926643357695,0.294443177611195
"ENSG00000102710",2605.03812378652,0.632122634805699,0.406498088539345,1.55504454418736,0.119935460958495,0.294443177611195
"ENSG00000272695",23.0414211832576,-1.12617712777717,0.72434857826159,-1.55474472039408,0.120006879315717,0.294580593203175
"ENSG00000095539",106.688873000607,0.623354639212858,0.40096973057438,1.5546176972509,0.120037146409766,0.294616899236382
"ENSG00000214820",37.7362544133533,-1.44352173790165,0.928576724213016,-1.55455300597273,0.120052563354751,0.294616899236382
"ENSG00000163960",1962.04524381853,0.201093402157473,0.129430267659342,1.55368142084622,0.120260426950309,0.295077435300615
"ENSG00000305602",28.3642123642422,-1.00235828925767,0.645169152082095,-1.55363641615978,0.120271167725423,0.295077435300615
"ENSG00000182580",239.524116301399,0.403978293123359,0.260094798198145,1.55319635733584,0.120376231320289,0.295287485084108
"ENSG00000236283",36.2633588314385,1.04460123603449,0.672570249744222,1.55314814538965,0.120387746238873,0.295287485084108
"ENSG00000058600",611.987963325304,-0.241588899144058,0.155563480698801,-1.55299237365239,0.120424956581354,0.295340773675733
"ENSG00000031081",577.625961674424,0.407831509676242,0.262645963045437,1.55278042330195,0.120475601181703,0.295408253551801
"ENSG00000099308",366.729966842196,0.318222600768183,0.204956652180847,1.55263367830284,0.120510675017597,0.295408253551801
"ENSG00000174227",878.827543919244,0.217152073702628,0.139861881527764,1.55261799234069,0.120514424625731,0.295408253551801
"ENSG00000253210",124.373762994218,-0.525137152827481,0.338209451658458,-1.55269804037822,0.120495290716497,0.295408253551801
"ENSG00000113456",1093.84197512619,-0.2215532890227,0.14270677688214,-1.55250713290006,0.120540927322451,0.295435248884748
"ENSG00000233276",300.663701747289,-0.372880166498214,0.240228394598696,-1.55219022764197,0.120616713680201,0.295583011695036
"ENSG00000141574",229.807242619811,-0.36971929927049,0.238222273666903,-1.55199299200483,0.120663900452647,0.295660659472422
"ENSG00000106415",214.624863307871,0.412398975358408,0.265800193202503,1.55153753046453,0.12077292054793,0.295802066083996
"ENSG00000117408",640.266367803938,0.26691752660502,0.172039172493072,1.5514927370147,0.120783646550735,0.295802066083996
"ENSG00000127191",310.297981800752,-0.353174219089292,0.227620307443524,-1.55159363000562,0.120759488299637,0.295802066083996
"ENSG00000169220",331.327140448732,0.324740851850689,0.209289277950019,1.55163635247594,0.120749259787526,0.295802066083996
"ENSG00000109610",90.9917037286818,-0.60725483446701,0.391424795345,-1.55139593017294,0.120806829951977,0.295820858604963
"ENSG00000181649",374.204304640355,0.428738523473741,0.27639100969077,1.55120285552493,0.120853078063806,0.295896117831961
"ENSG00000112562",23.3052944165506,-1.14428018424646,0.737962574359541,-1.55059378890529,0.120999061551852,0.296215518030866
"ENSG00000196387",70.4423473144102,3.09813781520292,1.99835496949996,1.55034408925765,0.121058950409481,0.296286836627587
"ENSG00000291124",14.753366705316,1.42986593261469,0.922290182700639,1.55034278737281,0.121059262718963,0.296286836627587
"ENSG00000101473",462.093320791238,-0.2956746170031,0.190784754124031,-1.54978115709853,0.121194051149156,0.296578667894259
"ENSG00000285018",32.644491659782,0.927922464709288,0.598775977612988,1.54969888472887,0.121213805957176,0.296588957154741
"ENSG00000106588",67.0305880970097,0.679073190901097,0.438267800042968,1.54944805626724,0.12127404911281,0.296698298964678
"ENSG00000057608",4739.19368438869,-0.211251193695009,0.136348096723803,-1.54935198048959,0.121297130479843,0.296707082837502
"ENSG00000136940",651.901087613844,0.262411108105358,0.169373585873992,1.5493036104259,0.121308752265865,0.296707082837502
"ENSG00000118482",3595.33395061147,0.199196153480762,0.128578934648447,1.54921297198014,0.121330532143311,0.296722302804125
"ENSG00000104218",847.26031262512,0.257230352906528,0.166079997548432,1.54883403602842,0.121421621315941,0.296883933597612
"ENSG00000110911",2319.04341520734,-0.178366669404004,0.115163795977241,-1.54880852867383,0.121427754731556,0.296883933597612
"ENSG00000144130",12.4217281024599,-1.80684429562608,1.1666994738103,-1.54868013244675,0.121458632150995,0.296894215010965
"ENSG00000211452",38.315808832904,-0.904769661714496,0.584226837351709,-1.54866158804995,0.121463092315344,0.296894215010965
"ENSG00000051128",140.849755248742,0.475604796684566,0.307147245213315,1.54845861096444,0.121511919272068,0.296975504392127
"ENSG00000272462",60.4439377210409,-0.714353846003353,0.461435952725367,-1.54811050544324,0.121595693194716,0.297142172492354
"ENSG00000248771",13.3798727559511,-1.52832635204012,0.987338040306722,-1.54792613031028,0.121640082596453,0.297212566661819
"ENSG00000230534",30.9614719030232,-1.03378688762753,0.667899083846206,-1.54781899336393,0.121665882269075,0.29723752690125
"ENSG00000076662",11.0794105129525,7.37822104170007,4.76726413660763,1.54768454825966,0.121698264079075,0.297278559270005
"ENSG00000118971",353.154060194749,1.24797612322589,0.806404633573456,1.54758054612816,0.121723318161656,0.297301683608307
"ENSG00000171889",81.7797889011078,-2.46313658882594,1.59170233408423,-1.5474856925702,0.121746171871883,0.29731942843949
"ENSG00000287033",12.2155007199654,-1.56065849483253,1.00873316504631,-1.54714700468966,0.121827801614592,0.297480688797223
"ENSG00000120159",800.228530117148,0.237808827234297,0.153720087682524,1.54702505586284,0.121857203904524,0.297514394530336
"ENSG00000198890",1065.78199841319,-0.221373344664655,0.143111641593183,-1.54685769934737,0.121897563178079,0.297546580170783
"ENSG00000237190",526.884644362536,-0.278932738314383,0.180324115871071,-1.54684101439774,0.121901587451083,0.297546580170783
"ENSG00000180758",477.263361550262,-0.323698374023147,0.209275586941497,-1.54675649823234,0.121921973652565,0.297558260201582
"ENSG00000249550",123.2296334122,-0.525046603158613,0.339580121925418,-1.54616412816393,0.122064934453406,0.297869050003815
"ENSG00000093100",13.5844347377623,1.41672273747569,0.916327019147108,1.54608857741021,0.122083177061524,0.297875455557688
"ENSG00000121005",176.370108705843,0.572956663285493,0.370685712433667,1.54566697357676,0.122185017341057,0.298085806567661
"ENSG00000011258",1437.44022996982,0.199073791174473,0.128822870095871,1.54532957561278,0.122266565139412,0.29824660402916
"ENSG00000145416",145.832205141117,-0.652114650444385,0.422030074183177,-1.54518526127914,0.12230145834741,0.298255429620272
"ENSG00000198838",30.4021398691362,-1.21334475261493,0.785213416724661,-1.5452420027107,0.122287738126511,0.298255429620272
"ENSG00000085872",819.338873534565,0.266236684588386,0.172354759067716,1.54470167246026,0.122418440163048,0.298502545286348
"ENSG00000112473",3239.20366081232,0.161986119480972,0.104876827460988,1.54453680000216,0.122458343364208,0.298561674931042
"ENSG00000226332",55.6410485386053,0.718501303379017,0.465216847742698,1.54444385852596,0.122480841972783,0.298578361317342
"ENSG00000144231",629.4955741866,-0.240326489357199,0.155617912436138,-1.54433693136594,0.122506730131122,0.298585553622445
"ENSG00000166562",3548.27780102403,-0.17917035767255,0.116020257941139,-1.54430235591658,0.122515102115517,0.298585553622445
"ENSG00000299385",13.2675411902522,-2.99598868825923,1.94034274606286,-1.54405127358987,0.12257591176674,0.298695587725443
"ENSG00000129691",1189.21697964291,-0.203066929458206,0.13153578674762,-1.54381506720931,0.122633140136487,0.298759453102516
"ENSG00000160097",53.2226715799499,-1.02150107052686,0.661673754527427,-1.54381379575259,0.122633448243045,0.298759453102516
"ENSG00000174844",35.1668438053113,-1.002836968188,0.649716930258368,-1.54349828592154,0.122709923060926,0.298831251601256
"ENSG00000184677",748.427803501319,0.23505467718619,0.152286774823185,1.54350026428167,0.122709443420262,0.298831251601256
"ENSG00000278318",155.245224555947,0.448816953249644,0.290779023580695,1.54349838486576,0.122709899072504,0.298831251601256
"ENSG00000286299",12.2983137434577,1.64642908352815,1.06684760001211,1.54326548938149,0.122766373308615,0.298892397002196
"ENSG00000287710",24.8030794913939,-1.11160870614604,0.720282428052957,-1.54329560579578,0.122759069312791,0.298892397002196
"ENSG00000228672",91.9573913630906,-0.813670196625924,0.527423849077651,-1.5427254532552,0.122897403424591,0.299173219593774
"ENSG00000138964",19.0138188718369,-1.40580697740809,0.911403878974224,-1.54246323703418,0.122961064889239,0.29927472505012
"ENSG00000238160",10.9532657354601,-2.83657274654944,1.83903512360645,-1.54242445407283,0.122970482892979,0.29927472505012
"ENSG00000174516",243.231668865602,0.359666923373045,0.233202973902807,1.54229132396462,0.123002816321273,0.299315222722077
"ENSG00000167721",1595.55687132315,0.223333185607822,0.144848295922419,1.54184199534829,0.123111994189679,0.299542679573892
"ENSG00000201098",101.944337801675,-1.91541665197698,1.24259819174128,-1.54146100059334,0.123204627573544,0.299698700586125
"ENSG00000219607",62.7246796136122,-1.8837903408427,1.22213039970391,-1.54139880760603,0.123219754068242,0.299698700586125
"ENSG00000231609",20.828019258874,-1.32758880769176,0.86129638259033,-1.54138439975687,0.123223258532816,0.299698700586125
"ENSG00000114573",2721.2199614422,0.193383072187989,0.125499607149814,1.54090579707664,0.12333971474356,0.299943692375866
"ENSG00000086061",7255.7066970022,-0.181992169631367,0.118178165893085,-1.53998133458945,0.123564903277547,0.300453008696156
"ENSG00000197070",371.074046573917,0.327166773266418,0.212457479881841,1.53991647386749,0.123580714651723,0.300453151122028
"ENSG00000309535",23.0643952356154,-1.12701827814031,0.731919312374232,-1.53981218842886,0.1236061400679,0.300476664480634
"ENSG00000251034",19.6829547290876,-1.4865392120404,0.965554303573883,-1.53957080045954,0.123665007568858,0.300581456526166
"ENSG00000164989",146.294188388278,-0.462049742708235,0.300150581076737,-1.53939313077694,0.123708350013408,0.300591579607283
"ENSG00000234719",19.9605005877326,-1.1774988898218,0.76492759940093,-1.53935992209457,0.123716452572599,0.300591579607283
"ENSG00000237640",32.340009347545,-0.949590390648689,0.616852789364576,-1.53941168301576,0.123703823648199,0.300591579607283
"ENSG00000137221",646.338511594437,0.251367342283283,0.163301644367125,1.53928237071621,0.123735375882969,0.300599264325037
"ENSG00000124164",3567.24814738795,-0.17266966714155,0.112181674303878,-1.53919673790767,0.123756273767433,0.300611743449598
"ENSG00000152422",281.964418309076,-0.373749178507403,0.242883501141716,-1.53880019330474,0.12385308267827,0.300808588555029
"ENSG00000181007",204.599323190542,0.422677925657068,0.27470480240619,1.53866230933989,0.123886758300968,0.300852067872977
"ENSG00000163499",22.1796791341465,2.06956587591791,1.34527814854982,1.53839254591986,0.123952663720807,0.300973794417181
"ENSG00000125998",14.6340607994355,-2.91019532030788,1.89267622805882,-1.53760863964179,0.124144333739449,0.301385093535327
"ENSG00000135249",649.713751042172,-0.249983832533724,0.162583651616107,-1.5375705370672,0.124153655948569,0.301385093535327
"ENSG00000140280",129.064993251792,-0.499955438384886,0.325185464417063,-1.53744706664894,0.124183868081292,0.301420070745034
"ENSG00000002330",232.925077695286,0.577973137288588,0.376151085258103,1.53654518075363,0.124404725683859,0.301819227761621
"ENSG00000141642",125.144623280769,-0.510176134510918,0.332023294357753,-1.53656729265871,0.124399307166285,0.301819227761621
"ENSG00000144791",820.24787443743,0.667429466027094,0.434378168194391,1.53651706024141,0.124411616875262,0.301819227761621
"ENSG00000175470",1070.31736888314,0.211579269369214,0.137688629416234,1.53665026855346,0.124378975582747,0.301819227761621
"ENSG00000176533",128.8975275887,-0.472115943289519,0.307302860483153,-1.53632134288383,0.12445958747095,0.301897203590669
"ENSG00000169230",1331.24976857405,0.698150035854038,0.454500393848424,1.53608235615054,0.124518183013646,0.302000928868167
"ENSG00000138696",228.392408318885,0.422025064794388,0.274765618746274,1.5359456787936,0.124551703681754,0.302043820002808
"ENSG00000067596",895.531163155841,0.228852047392342,0.149012530156496,1.53579062882831,0.124589738825868,0.302069417953504
"ENSG00000076555",281.638368694271,-0.338448685104719,0.220376688994097,-1.5357735278153,0.124593934412008,0.302069417953504
"ENSG00000166133",132.565885013318,-0.474260643632871,0.308831862184478,-1.53565969611508,0.12462186484648,0.302098732615266
"ENSG00000143569",7299.09585218521,0.161371367037457,0.105094082400275,1.53549432424594,0.124662450188288,0.302158712980203
"ENSG00000183513",723.079746509096,-0.252669361619734,0.16457166205514,-1.53531512329916,0.124706441079746,0.30222693147573
"ENSG00000254812",26.1255787182252,-1.11802243662532,0.728249085424762,-1.53521982931598,0.124729839118598,0.302245232055523
"ENSG00000186994",23.955831941877,1.04135917306105,0.678350872009224,1.53513353639043,0.124751030033418,0.302258180364251
"ENSG00000081148",20.4564859939066,1.26822833002097,0.826277272485191,1.53487016072283,0.124815724438347,0.302376516221593
"ENSG00000103429",1324.50178289126,0.194704577428177,0.126860703230761,1.53479030519016,0.124835344956954,0.302385640635507
"ENSG00000177731",1824.15953074793,0.19378784313231,0.126272014873944,1.53468560176034,0.124861074252081,0.302409557994913
"ENSG00000116350",2388.80765130859,0.183170335993296,0.11936731281543,1.53451000674297,0.124904233371808,0.302475678402804
"ENSG00000108344",2580.1235140821,0.185165072184282,0.120775360370395,1.53313615969695,0.125242309896674,0.303255881256731
"ENSG00000086696",54.2772590708168,1.13671337166953,0.741497531273198,1.53299683913677,0.125276633719941,0.303300486791119
"ENSG00000254986",758.807790271767,-0.265482193039298,0.173196811647723,-1.5328353363645,0.125316431657508,0.303319835152746
"ENSG00000305830",16.3318724997293,1.5403333084272,1.00488393651798,1.53284698107983,0.125313561806554,0.303319835152746
"ENSG00000293137",779.819094994755,0.234570169732112,0.153038521895009,1.53275245230764,0.125336859990561,0.303330786778323
"ENSG00000293669",65.7906887204782,0.66271680398949,0.432393115586613,1.53267196007597,0.125356701297487,0.303340315129024
"ENSG00000096063",5409.10110234896,0.21872530218945,0.142731040683786,1.53242981443697,0.125416404872336,0.303407799356935
"ENSG00000175595",449.192809009908,0.332834629702684,0.217186603996621,1.53248231510568,0.125403458394632,0.303407799356935
"ENSG00000261868",11.0386125522858,-2.13624382373949,1.39421322371552,-1.53222174872685,0.125467723379124,0.303493454408374
"ENSG00000063660",313.583030452348,0.366973024654792,0.239524627875872,1.53208890421476,0.125500497461723,0.303495750993717
"ENSG00000155959",1056.03330572651,-0.215295613852559,0.140522046271074,-1.53211271516245,0.125494622569799,0.303495750993717
"ENSG00000155090",1299.39108600337,0.205945602856068,0.134459455855901,1.53165578088296,0.125607399698235,0.303715762480278
"ENSG00000253802",14.9996277726487,-2.90991366815207,1.90009493871184,-1.53145698610451,0.125656489396436,0.303795946540527
"ENSG00000176428",51.5352586798087,0.802438044819754,0.524201310364076,1.53078221850005,0.125823225675424,0.30416050485518
"ENSG00000164167",561.543056165567,-0.258595038533655,0.168957550562402,-1.5305325963408,0.125884951414756,0.304271154268615
"ENSG00000187678",694.102864488781,-0.381047534432082,0.248980840443541,-1.53042914367738,0.12591053975916,0.304294440550743
"ENSG00000042832",13.9195397300085,1.36755237370369,0.893646060923246,1.53030649773226,0.125940880686076,0.304329205286397
"ENSG00000272865",15.6943203777836,-1.346493066028,0.880006294151089,-1.53009481293189,0.125993262004266,0.30441721385956
"ENSG00000211454",34.263844741061,-1.20277057367233,0.786150244713525,-1.52995000861523,0.126029103547655,0.3044652428074
"ENSG00000113851",373.454601797517,0.418015777441394,0.273240927962629,1.52984320671962,0.126055543930865,0.304490550835029
"ENSG00000162894",30.1790124475446,-1.03441520863567,0.676334495692681,-1.52944321962501,0.126154605023745,0.304691247513979
"ENSG00000171105",418.940062885883,0.312949952167909,0.20464158102618,1.52925886615327,0.126200282544965,0.304762976573831
"ENSG00000115649",662.528814498168,-0.277723148267454,0.181673020981102,-1.528697804262,0.126339376899536,0.305060252640188
"ENSG00000072062",1362.46077448122,0.212387324953034,0.138953793694695,1.52847446122763,0.126394779677029,0.305116774177948
"ENSG00000158290",4236.80219984083,-0.1667716906032,0.109105812118929,-1.52853168281643,0.126380583409491,0.305116774177948
"ENSG00000114026",425.483374616095,-0.341983038161576,0.223797542391602,-1.5280911242679,0.126489914864022,0.305205665864339
"ENSG00000141644",1016.87659832391,0.20171701508646,0.132000855795158,1.52814929775523,0.126475473989924,0.305205665864339
"ENSG00000153975",383.93064048608,0.289603477774111,0.189502076967681,1.5282337925167,0.126454501459918,0.305205665864339
"ENSG00000182774",193.173515928431,0.412152165150437,0.269721057412553,1.52806817941555,0.126495611002863,0.305205665864339
"ENSG00000147894",778.055044010656,-0.222802945737431,0.145813494516852,-1.52799949329574,0.126512663763133,0.305208200854318
"ENSG00000276931",10.9652137644637,-1.72982164021777,1.13224695363394,-1.52777769431475,0.126567742203251,0.305302459471685
"ENSG00000246379",12.3728896056762,-2.951066953132,1.93185698620678,-1.52758044420589,0.126616740203785,0.305382029072685
"ENSG00000113448",259.066045271849,0.361170398327622,0.236458340045661,1.52741661917223,0.126657446458415,0.305421585148046
"ENSG00000240093",18.3576739725493,2.12630606839696,1.39212137244006,1.52738555020533,0.126665167436745,0.305421585148046
"ENSG00000106077",263.948030856731,-0.359405045675389,0.235337035380971,-1.52719288357471,0.126713055384797,0.305498433239064
"ENSG00000302589",18.085659666406,1.25507305762044,0.821903607361158,1.52703193705407,0.126753069994571,0.30555628210395
"ENSG00000278993",24.390427181102,-1.03713381724473,0.679235089220855,-1.52691436838815,0.126782306195442,0.305588136745313
"ENSG00000109133",3211.48399314552,-0.169234121164941,0.110885289032229,-1.52620895559692,0.126957833843966,0.305965111268318
"ENSG00000296655",56.208379077073,-0.737354685182091,0.483144737332372,-1.52615692194705,0.12697078884752,0.305965111268318
"ENSG00000156831",750.152757494795,-0.233227827674215,0.152851106628088,-1.52584978165514,0.127047279623477,0.306100704815787
"ENSG00000260213",24.6194432526261,-1.25837389779136,0.824729427362919,-1.52580210677704,0.127059155876191,0.306100704815787
"ENSG00000143977",679.809901044482,-0.250686854895444,0.164317043388569,-1.52562905055827,0.127102273039619,0.306165907259997
"ENSG00000104687",2684.06802519174,-0.176029653824784,0.115400608939256,-1.52537889914811,0.127164618685573,0.306238733862364
"ENSG00000138685",163.9285066349,-1.88929586104863,1.23855196187191,-1.52540702304747,0.127157608132957,0.306238733862364
"ENSG00000232380",13.2733678499248,2.71272538964916,1.77852072586969,1.52527060842805,0.127191615538709,0.306265078041889
"ENSG00000094631",959.390149539157,0.227590856912075,0.149241392655228,1.52498481060042,0.127262886292012,0.306342376268765
"ENSG00000169302",68.8889887506615,-0.667203452849474,0.437511665375509,-1.52499580160183,0.127260144839717,0.306342376268765
"ENSG00000205643",165.949116998433,-0.462798823500017,0.30349283885067,-1.52490854562711,0.127281910099674,0.306342376268765
"ENSG00000268895",43.9985621629624,0.929555135493273,0.609590608472233,1.52488427901299,0.127287963714673,0.306342376268765
"ENSG00000082126",75.2114390811386,1.46335883026257,0.959702928822491,1.52480396413716,0.127308000877831,0.306351943066222
"ENSG00000176087",48.1688016646014,0.755432235622496,0.495623435898613,1.52420604213928,0.127457249156932,0.306672399794395
"ENSG00000061273",1069.60927562844,0.223277507922129,0.146524264531622,1.52382616378151,0.127552141897264,0.306789845942695
"ENSG00000131171",897.712644005318,0.224346584066964,0.147217023810709,1.52391739935884,0.127529346446965,0.306789845942695
"ENSG00000186625",401.200714527322,0.302238129294692,0.198343850165681,1.5238089259749,0.12755644916481,0.306789845942695
"ENSG00000225031",123.355926921564,-0.49116757917019,0.322340661326871,-1.52375309136727,0.12757040151898,0.306789845942695
"ENSG00000168763",567.434380467517,-0.250768977876586,0.164599424501704,-1.52351066011163,0.127630995756161,0.306858185057009
"ENSG00000250305",26.8062583521674,-1.08311165077211,0.710906612711666,-1.5235638991185,0.127617687068016,0.306858185057009
"ENSG00000134575",265.797610647287,-0.369881985556014,0.242884484607028,-1.52287201940651,0.127790727332809,0.307203496649694
"ENSG00000166226",7530.19748698855,-0.165887067180262,0.108967965528179,-1.52234710794305,0.127922130252822,0.307480628898812
"ENSG00000107099",132.873062101483,0.526320948998605,0.345781696452802,1.52211917055721,0.127979223323368,0.307540346030817
"ENSG00000253476",13.5873226750323,1.47063095075518,0.966140424973644,1.52217101442091,0.127966235887912,0.307540346030817
"ENSG00000125703",421.600119348621,-0.295584742397539,0.1942089135813,-1.52199369713173,0.128010659983793,0.307577137549872
"ENSG00000187860",49.6783723159824,0.750305897958461,0.493017675430306,1.52186409402785,0.128043137615589,0.307616420675415
"ENSG00000289637",13.2475806146213,1.46794204108659,0.964648272576309,1.52173811203344,0.128074713963133,0.30765352889406
"ENSG00000147231",100.213600717584,-0.55162669910808,0.36260528976925,-1.52128696042773,0.128187841055411,0.307854209036187
"ENSG00000300491",47.0048075889718,-0.771556170370896,0.507176912116252,-1.52127620942265,0.128190537837015,0.307854209036187
"ENSG00000167384",267.903667427581,0.382968179013653,0.251756493451272,1.5211849107192,0.12821344097717,0.307870446903886
"ENSG00000166529",78.282312667094,0.656075678543938,0.431349885569204,1.52098261873465,0.128264199160955,0.307953558735762
"ENSG00000167074",278.089965958793,0.344506272261801,0.226588462186213,1.52040518276117,0.128409172703928,0.308224429739458
"ENSG00000185818",263.384553603305,-0.360130321208728,0.236864805457319,-1.52040452153041,0.128409338788325,0.308224429739458
"ENSG00000084463",1686.81648445148,0.288890519331018,0.19003137112282,1.52022541133118,0.128454332876402,0.308254842847461
"ENSG00000242082",76.0567971962547,0.63400269259346,0.417044843589875,1.52022666707982,0.128454017378435,0.308254842847461
"ENSG00000129667",458.581768603525,-0.305297317529749,0.200842210029032,-1.52008543167105,0.128489505552113,0.308300457843182
"ENSG00000286064",19.2504388502218,-1.54733863046421,1.01816174068287,-1.51973755115414,0.128576949873316,0.308471467287266
"ENSG00000065150",2302.11461534906,-0.204756141113583,0.134756219807031,-1.51945595837276,0.128647765769139,0.308602545153413
"ENSG00000288638",12.7837536992389,-2.7074672822212,1.78207855537101,-1.51927493547418,0.128693306016998,0.308672966003799
"ENSG00000302054",25.8925173822665,-1.05227217820243,0.692827741852076,-1.5188077997418,0.1288108820465,0.308916126401723
"ENSG00000154079",139.580011305505,-0.452535607559739,0.298038974635373,-1.51837727972786,0.128919315951769,0.309098442884739
"ENSG00000173915",3086.94869573172,-0.190189754529945,0.125253406465277,-1.5184397765874,0.128903570638884,0.309098442884739
"ENSG00000107371",654.814591481051,-0.254949674009672,0.168003991001183,-1.51752153321094,0.129135061068125,0.30957679986832
"ENSG00000072736",757.38202771081,0.241728656686864,0.159319301921593,1.51725907514852,0.129201286416165,0.309696636397576
"ENSG00000198836",2502.21154532712,-0.183551128197734,0.120987309573993,-1.5171105865899,0.129238765823784,0.309747547192389
"ENSG00000123200",2532.06167535066,0.174708948607237,0.115176199353866,1.51688412699279,0.129295941851213,0.309845646303328
"ENSG00000117148",19.1067677630729,-1.25228361048887,0.825685584268424,-1.51665916705863,0.129352758696372,0.309935993608237
"ENSG00000172061",16.3227485768453,-2.8731844241819,1.894482861322,-1.51660618464342,0.129366142983022,0.309935993608237
"ENSG00000141564",466.328559445105,0.267265542110821,0.176241334653367,1.51647479654237,0.129399338560722,0.309976586833541
"ENSG00000275437",55.1199766277852,0.710644799535118,0.46873542037461,1.51608939424116,0.129496749711251,0.310170979184063
"ENSG00000224536",405.798709525653,-0.295687863163118,0.195058248939435,-1.51589519936133,0.129545854399674,0.310249633471243
"ENSG00000167107",400.887475011653,-0.345828062771696,0.228239083109453,-1.51520089399349,0.12972153676245,0.310631371082261
"ENSG00000227097",90.2844974121136,-0.610647577863081,0.403055419277003,-1.51504619131149,0.129760706876842,0.310686161468993
